sku,nome,data_venda,quantidade,receita,categoria,estoque_atual,estoque_minimo
AUT-0021,Bucha de Suspensão Reforçado Scania Código 205,2024-02-13,79,40664.99,Autopeças Industriais,95,22
AUT-0021,Bucha de Suspensão Reforçado Scania Código 205,2024-03-27,115,52300.96,Autopeças Industriais,95,22
AUT-0021,Bucha de Suspensão Reforçado Scania Código 205,2024-04-03,128,54636.84,Autopeças Industriais,95,22
AUT-0021,Bucha de Suspensão Reforçado Scania Código 205,2024-05-18,21,11434.25,Autopeças Industriais,95,22
AUT-0021,Bucha de Suspensão Reforçado Scania Código 205,2024-06-12,65,32664.15,Autopeças Industriais,95,22
AUT-0021,Bucha de Suspensão Reforçado Scania Código 205,2024-07-25,174,74707.73,Autopeças Industriais,95,22
AUT-0021,Bucha de Suspensão Reforçado Scania Código 205,2024-08-01,71,31839.45,Autopeças Industriais,95,22
AUT-0021,Bucha de Suspensão Reforçado Scania Código 205,2024-09-01,167,73948.73,Autopeças Industriais,95,22
AUT-0021,Bucha de Suspensão Reforçado Scania Código 205,2024-10-05,129,65124.71,Autopeças Industriais,95,22
AUT-0021,Bucha de Suspensão Reforçado Scania Código 205,2024-11-19,63,30259.97,Autopeças Industriais,95,22
AUT-0021,Bucha de Suspensão Reforçado Scania Código 205,2024-12-09,204,95631.69,Autopeças Industriais,95,22
AUT-0022,Correia Dentada Original Volvo Código 307,2024-01-20,163,82056.77,Autopeças Industriais,143,35
AUT-0022,Correia Dentada Original Volvo Código 307,2024-02-23,37,17857.11,Autopeças Industriais,143,35
AUT-0022,Correia Dentada Original Volvo Código 307,2024-03-06,87,35473.58,Autopeças Industriais,143,35
AUT-0022,Correia Dentada Original Volvo Código 307,2024-04-01,87,40023.33,Autopeças Industriais,143,35
AUT-0022,Correia Dentada Original Volvo Código 307,2024-05-13,109,54600.97,Autopeças Industriais,143,35
AUT-0022,Correia Dentada Original Volvo Código 307,2024-06-07,27,12470.25,Autopeças Industriais,143,35
AUT-0022,Correia Dentada Original Volvo Código 307,2024-07-27,168,71032.00,Autopeças Industriais,143,35
AUT-0022,Correia Dentada Original Volvo Código 307,2024-08-23,205,88022.25,Autopeças Industriais,143,35
AUT-0022,Correia Dentada Original Volvo Código 307,2024-09-22,161,78201.85,Autopeças Industriais,143,35
AUT-0022,Correia Dentada Original Volvo Código 307,2024-10-26,152,73441.24,Autopeças Industriais,143,35
AUT-0022,Correia Dentada Original Volvo Código 307,2024-11-12,144,63871.85,Autopeças Industriais,143,35
AUT-0022,Correia Dentada Original Volvo Código 307,2024-12-12,25,11305.74,Autopeças Industriais,143,35
AUT-0023,Filtro de Óleo Industrial Scania Código 842,2024-01-11,11,7586.09,Autopeças Industriais,439,83
AUT-0023,Filtro de Óleo Industrial Scania Código 842,2024-02-27,133,76170.24,Autopeças Industriais,439,83
AUT-0023,Filtro de Óleo Industrial Scania Código 842,2024-03-12,170,118361.79,Autopeças Industriais,439,83
AUT-0023,Filtro de Óleo Industrial Scania Código 842,2024-04-15,189,109651.45,Autopeças Industriais,439,83
AUT-0023,Filtro de Óleo Industrial Scania Código 842,2024-05-06,195,124433.76,Autopeças Industriais,439,83
AUT-0023,Filtro de Óleo Industrial Scania Código 842,2024-06-21,77,50274.94,Autopeças Industriais,439,83
AUT-0023,Filtro de Óleo Industrial Scania Código 842,2024-07-18,206,130214.74,Autopeças Industriais,439,83
AUT-0023,Filtro de Óleo Industrial Scania Código 842,2024-08-14,219,146951.89,Autopeças Industriais,439,83
AUT-0023,Filtro de Óleo Industrial Scania Código 842,2024-09-09,90,62098.28,Autopeças Industriais,439,83
AUT-0023,Filtro de Óleo Industrial Scania Código 842,2024-10-27,30,17998.78,Autopeças Industriais,439,83
AUT-0023,Filtro de Óleo Industrial Scania Código 842,2024-11-15,70,47184.90,Autopeças Industriais,439,83
AUT-0023,Filtro de Óleo Industrial Scania Código 842,2024-12-19,164,108426.52,Autopeças Industriais,439,83
AUT-0024,Filtro de Ar Original Scania Código 735,2024-01-11,15,1241.39,Autopeças Industriais,226,46
AUT-0024,Filtro de Ar Original Scania Código 735,2024-02-11,54,4461.53,Autopeças Industriais,226,46
AUT-0024,Filtro de Ar Original Scania Código 735,2024-03-12,212,16518.50,Autopeças Industriais,226,46
AUT-0024,Filtro de Ar Original Scania Código 735,2024-04-09,233,19770.00,Autopeças Industriais,226,46
AUT-0024,Filtro de Ar Original Scania Código 735,2024-05-09,150,10923.59,Autopeças Industriais,226,46
AUT-0024,Filtro de Ar Original Scania Código 735,2024-06-07,29,2249.49,Autopeças Industriais,226,46
AUT-0024,Filtro de Ar Original Scania Código 735,2024-07-14,133,11173.17,Autopeças Industriais,226,46
AUT-0024,Filtro de Ar Original Scania Código 735,2024-08-08,184,15159.00,Autopeças Industriais,226,46
AUT-0024,Filtro de Ar Original Scania Código 735,2024-09-23,133,10881.12,Autopeças Industriais,226,46
AUT-0024,Filtro de Ar Original Scania Código 735,2024-10-01,31,2438.27,Autopeças Industriais,226,46
AUT-0024,Filtro de Ar Original Scania Código 735,2024-11-13,185,14357.60,Autopeças Industriais,226,46
AUT-0024,Filtro de Ar Original Scania Código 735,2024-12-22,156,12509.42,Autopeças Industriais,226,46
AUT-0025,Filtro de Óleo Linha Pesada Volkswagen Código 205,2024-01-18,143,101239.26,Autopeças Industriais,101,33
AUT-0025,Filtro de Óleo Linha Pesada Volkswagen Código 205,2024-02-24,148,104429.15,Autopeças Industriais,101,33
AUT-0025,Filtro de Óleo Linha Pesada Volkswagen Código 205,2024-03-23,124,86140.75,Autopeças Industriais,101,33
AUT-0025,Filtro de Óleo Linha Pesada Volkswagen Código 205,2024-04-09,67,44707.88,Autopeças Industriais,101,33
AUT-0025,Filtro de Óleo Linha Pesada Volkswagen Código 205,2024-05-07,88,58703.13,Autopeças Industriais,101,33
AUT-0025,Filtro de Óleo Linha Pesada Volkswagen Código 205,2024-06-18,203,156541.01,Autopeças Industriais,101,33
AUT-0025,Filtro de Óleo Linha Pesada Volkswagen Código 205,2024-07-07,63,49138.22,Autopeças Industriais,101,33
AUT-0025,Filtro de Óleo Linha Pesada Volkswagen Código 205,2024-08-09,193,145289.76,Autopeças Industriais,101,33
AUT-0025,Filtro de Óleo Linha Pesada Volkswagen Código 205,2024-09-25,142,107083.68,Autopeças Industriais,101,33
AUT-0025,Filtro de Óleo Linha Pesada Volkswagen Código 205,2024-10-04,221,150429.92,Autopeças Industriais,101,33
AUT-0025,Filtro de Óleo Linha Pesada Volkswagen Código 205,2024-11-08,100,67800.20,Autopeças Industriais,101,33
AUT-0025,Filtro de Óleo Linha Pesada Volkswagen Código 205,2024-12-01,189,140367.36,Autopeças Industriais,101,33
AUT-0026,Bucha de Suspensão Industrial Scania Código 735,2024-01-09,19,1927.45,Autopeças Industriais,200,66
AUT-0026,Bucha de Suspensão Industrial Scania Código 735,2024-02-18,82,7808.11,Autopeças Industriais,200,66
AUT-0026,Bucha de Suspensão Industrial Scania Código 735,2024-03-05,171,16940.26,Autopeças Industriais,200,66
AUT-0026,Bucha de Suspensão Industrial Scania Código 735,2024-04-16,34,3371.49,Autopeças Industriais,200,66
AUT-0026,Bucha de Suspensão Industrial Scania Código 735,2024-05-19,80,7207.60,Autopeças Industriais,200,66
AUT-0026,Bucha de Suspensão Industrial Scania Código 735,2024-06-15,95,7950.32,Autopeças Industriais,200,66
AUT-0026,Bucha de Suspensão Industrial Scania Código 735,2024-07-02,72,7250.25,Autopeças Industriais,200,66
AUT-0026,Bucha de Suspensão Industrial Scania Código 735,2024-08-16,37,3626.89,Autopeças Industriais,200,66
AUT-0026,Bucha de Suspensão Industrial Scania Código 735,2024-09-13,133,10800.74,Autopeças Industriais,200,66
AUT-0026,Bucha de Suspensão Industrial Scania Código 735,2024-10-21,183,14776.94,Autopeças Industriais,200,66
AUT-0026,Bucha de Suspensão Industrial Scania Código 735,2024-11-05,215,19822.06,Autopeças Industriais,200,66
AUT-0026,Bucha de Suspensão Industrial Scania Código 735,2024-12-10,29,2954.70,Autopeças Industriais,200,66
AUT-0027,Rolamento Industrial Mercedes Código 411,2024-01-04,150,108644.00,Autopeças Industriais,125,41
AUT-0027,Rolamento Industrial Mercedes Código 411,2024-02-20,160,116595.19,Autopeças Industriais,125,41
AUT-0027,Rolamento Industrial Mercedes Código 411,2024-03-08,206,140817.49,Autopeças Industriais,125,41
AUT-0027,Rolamento Industrial Mercedes Código 411,2024-04-15,240,160833.34,Autopeças Industriais,125,41
AUT-0027,Rolamento Industrial Mercedes Código 411,2024-05-28,158,120438.00,Autopeças Industriais,125,41
AUT-0027,Rolamento Industrial Mercedes Código 411,2024-06-10,153,107123.35,Autopeças Industriais,125,41
AUT-0027,Rolamento Industrial Mercedes Código 411,2024-07-20,197,120627.21,Autopeças Industriais,125,41
AUT-0027,Rolamento Industrial Mercedes Código 411,2024-08-25,61,42755.39,Autopeças Industriais,125,41
AUT-0027,Rolamento Industrial Mercedes Código 411,2024-09-09,177,107843.13,Autopeças Industriais,125,41
AUT-0027,Rolamento Industrial Mercedes Código 411,2024-10-08,52,35803.67,Autopeças Industriais,125,41
AUT-0027,Rolamento Industrial Mercedes Código 411,2024-11-06,8,5315.05,Autopeças Industriais,125,41
AUT-0027,Rolamento Industrial Mercedes Código 411,2024-12-23,160,107954.56,Autopeças Industriais,125,41
AUT-0028,Filtro de Ar Original Fiat Código 411,2024-01-02,67,25255.01,Autopeças Industriais,420,55
AUT-0028,Filtro de Ar Original Fiat Código 411,2024-02-10,187,81015.32,Autopeças Industriais,420,55
AUT-0028,Filtro de Ar Original Fiat Código 411,2024-03-03,183,67994.40,Autopeças Industriais,420,55
AUT-0028,Filtro de Ar Original Fiat Código 411,2024-04-09,209,89139.17,Autopeças Industriais,420,55
AUT-0028,Filtro de Ar Original Fiat Código 411,2024-05-19,177,75711.77,Autopeças Industriais,420,55
AUT-0028,Filtro de Ar Original Fiat Código 411,2024-06-07,116,41744.52,Autopeças Industriais,420,55
AUT-0028,Filtro de Ar Original Fiat Código 411,2024-07-08,173,62839.96,Autopeças Industriais,420,55
AUT-0028,Filtro de Ar Original Fiat Código 411,2024-08-09,219,79403.17,Autopeças Industriais,420,55
AUT-0028,Filtro de Ar Original Fiat Código 411,2024-09-02,50,21331.96,Autopeças Industriais,420,55
AUT-0028,Filtro de Ar Original Fiat Código 411,2024-10-20,199,85520.88,Autopeças Industriais,420,55
AUT-0028,Filtro de Ar Original Fiat Código 411,2024-11-10,120,43297.20,Autopeças Industriais,420,55
AUT-0028,Filtro de Ar Original Fiat Código 411,2024-12-23,85,35486.52,Autopeças Industriais,420,55
AUT-0029,Bucha de Suspensão Linha Pesada Volvo Código 307,2024-01-09,136,34696.39,Autopeças Industriais,364,77
AUT-0029,Bucha de Suspensão Linha Pesada Volvo Código 307,2024-02-15,28,7245.06,Autopeças Industriais,364,77
AUT-0029,Bucha de Suspensão Linha Pesada Volvo Código 307,2024-03-14,196,47335.00,Autopeças Industriais,364,77
AUT-0029,Bucha de Suspensão Linha Pesada Volvo Código 307,2024-04-09,14,3178.78,Autopeças Industriais,364,77
AUT-0029,Bucha de Suspensão Linha Pesada Volvo Código 307,2024-05-22,222,61087.97,Autopeças Industriais,364,77
AUT-0029,Bucha de Suspensão Linha Pesada Volvo Código 307,2024-06-19,13,3690.30,Autopeças Industriais,364,77
AUT-0029,Bucha de Suspensão Linha Pesada Volvo Código 307,2024-07-22,218,51927.96,Autopeças Industriais,364,77
AUT-0029,Bucha de Suspensão Linha Pesada Volvo Código 307,2024-08-02,203,54535.95,Autopeças Industriais,364,77
AUT-0029,Bucha de Suspensão Linha Pesada Volvo Código 307,2024-09-16,140,36693.57,Autopeças Industriais,364,77
AUT-0029,Bucha de Suspensão Linha Pesada Volvo Código 307,2024-10-09,54,15320.08,Autopeças Industriais,364,77
AUT-0029,Bucha de Suspensão Linha Pesada Volvo Código 307,2024-11-14,170,46287.02,Autopeças Industriais,364,77
AUT-0029,Bucha de Suspensão Linha Pesada Volvo Código 307,2024-12-03,128,31117.95,Autopeças Industriais,364,77
AUT-0030,Amortecedor Alta Performance Ford Código 623,2024-01-11,90,49226.77,Autopeças Industriais,241,75
AUT-0030,Amortecedor Alta Performance Ford Código 623,2024-02-28,49,24633.95,Autopeças Industriais,241,75
AUT-0030,Amortecedor Alta Performance Ford Código 623,2024-03-23,134,66642.09,Autopeças Industriais,241,75
AUT-0030,Amortecedor Alta Performance Ford Código 623,2024-04-13,216,120681.03,Autopeças Industriais,241,75
AUT-0030,Amortecedor Alta Performance Ford Código 623,2024-05-02,124,58443.16,Autopeças Industriais,241,75
AUT-0030,Amortecedor Alta Performance Ford Código 623,2024-06-09,90,42744.31,Autopeças Industriais,241,75
AUT-0030,Amortecedor Alta Performance Ford Código 623,2024-07-25,111,63522.87,Autopeças Industriais,241,75
AUT-0030,Amortecedor Alta Performance Ford Código 623,2024-08-27,8,4362.74,Autopeças Industriais,241,75
AUT-0030,Amortecedor Alta Performance Ford Código 623,2024-09-18,126,64710.87,Autopeças Industriais,241,75
AUT-0030,Amortecedor Alta Performance Ford Código 623,2024-10-07,140,70964.51,Autopeças Industriais,241,75
AUT-0030,Amortecedor Alta Performance Ford Código 623,2024-11-25,135,73055.46,Autopeças Industriais,241,75
AUT-0030,Amortecedor Alta Performance Ford Código 623,2024-12-25,21,10212.85,Autopeças Industriais,241,75
AUT-0031,Amortecedor Linha Leve Fiat Código 101,2024-01-18,41,4095.80,Autopeças Industriais,324,81
AUT-0031,Amortecedor Linha Leve Fiat Código 101,2024-02-15,233,22080.46,Autopeças Industriais,324,81
AUT-0031,Amortecedor Linha Leve Fiat Código 101,2024-03-04,15,1513.72,Autopeças Industriais,324,81
AUT-0031,Amortecedor Linha Leve Fiat Código 101,2024-04-20,212,17914.03,Autopeças Industriais,324,81
AUT-0031,Amortecedor Linha Leve Fiat Código 101,2024-05-06,87,7957.77,Autopeças Industriais,324,81
AUT-0031,Amortecedor Linha Leve Fiat Código 101,2024-06-18,112,9098.04,Autopeças Industriais,324,81
AUT-0031,Amortecedor Linha Leve Fiat Código 101,2024-07-27,37,3310.36,Autopeças Industriais,324,81
AUT-0031,Amortecedor Linha Leve Fiat Código 101,2024-08-04,173,16912.62,Autopeças Industriais,324,81
AUT-0031,Amortecedor Linha Leve Fiat Código 101,2024-09-16,191,16364.10,Autopeças Industriais,324,81
AUT-0031,Amortecedor Linha Leve Fiat Código 101,2024-10-23,77,6809.97,Autopeças Industriais,324,81
AUT-0031,Amortecedor Linha Leve Fiat Código 101,2024-11-16,128,10828.71,Autopeças Industriais,324,81
AUT-0031,Amortecedor Linha Leve Fiat Código 101,2024-12-18,45,3947.74,Autopeças Industriais,324,81
AUT-0032,Filtro de Óleo Industrial Chevrolet Código 205,2024-01-20,138,37802.39,Autopeças Industriais,114,38
AUT-0032,Filtro de Óleo Industrial Chevrolet Código 205,2024-02-05,229,52826.15,Autopeças Industriais,114,38
AUT-0032,Filtro de Óleo Industrial Chevrolet Código 205,2024-03-25,210,58976.94,Autopeças Industriais,114,38
AUT-0032,Filtro de Óleo Industrial Chevrolet Código 205,2024-04-11,209,54063.95,Autopeças Industriais,114,38
AUT-0032,Filtro de Óleo Industrial Chevrolet Código 205,2024-05-27,8,1954.41,Autopeças Industriais,114,38
AUT-0032,Filtro de Óleo Industrial Chevrolet Código 205,2024-06-10,222,58550.85,Autopeças Industriais,114,38
AUT-0032,Filtro de Óleo Industrial Chevrolet Código 205,2024-07-22,133,37444.30,Autopeças Industriais,114,38
AUT-0032,Filtro de Óleo Industrial Chevrolet Código 205,2024-08-15,145,37291.60,Autopeças Industriais,114,38
AUT-0032,Filtro de Óleo Industrial Chevrolet Código 205,2024-09-11,149,40973.56,Autopeças Industriais,114,38
AUT-0032,Filtro de Óleo Industrial Chevrolet Código 205,2024-10-13,124,35446.31,Autopeças Industriais,114,38
AUT-0032,Filtro de Óleo Industrial Chevrolet Código 205,2024-11-28,56,16179.58,Autopeças Industriais,114,38
AUT-0032,Filtro de Óleo Industrial Chevrolet Código 205,2024-12-08,154,38608.21,Autopeças Industriais,114,38
AUT-0033,Pastilha de Freio Alta Performance Volkswagen Código 735,2024-01-28,206,63081.94,Autopeças Industriais,431,85
AUT-0033,Pastilha de Freio Alta Performance Volkswagen Código 735,2024-02-11,198,61587.12,Autopeças Industriais,431,85
AUT-0033,Pastilha de Freio Alta Performance Volkswagen Código 735,2024-03-26,105,31952.35,Autopeças Industriais,431,85
AUT-0033,Pastilha de Freio Alta Performance Volkswagen Código 735,2024-04-22,210,70982.56,Autopeças Industriais,431,85
AUT-0033,Pastilha de Freio Alta Performance Volkswagen Código 735,2024-05-05,134,46790.64,Autopeças Industriais,431,85
AUT-0033,Pastilha de Freio Alta Performance Volkswagen Código 735,2024-06-05,136,47494.59,Autopeças Industriais,431,85
AUT-0033,Pastilha de Freio Alta Performance Volkswagen Código 735,2024-07-11,230,64895.39,Autopeças Industriais,431,85
AUT-0033,Pastilha de Freio Alta Performance Volkswagen Código 735,2024-08-28,120,33852.39,Autopeças Industriais,431,85
AUT-0033,Pastilha de Freio Alta Performance Volkswagen Código 735,2024-09-15,11,3634.29,Autopeças Industriais,431,85
AUT-0033,Pastilha de Freio Alta Performance Volkswagen Código 735,2024-10-14,230,74782.94,Autopeças Industriais,431,85
AUT-0033,Pastilha de Freio Alta Performance Volkswagen Código 735,2024-11-05,27,8390.95,Autopeças Industriais,431,85
AUT-0033,Pastilha de Freio Alta Performance Volkswagen Código 735,2024-12-09,94,30333.71,Autopeças Industriais,431,85
AUT-0034,Pastilha de Freio Agrícola Chevrolet Código 623,2024-01-13,174,62900.35,Autopeças Industriais,132,44
AUT-0034,Pastilha de Freio Agrícola Chevrolet Código 623,2024-02-11,226,95109.36,Autopeças Industriais,132,44
AUT-0034,Pastilha de Freio Agrícola Chevrolet Código 623,2024-03-18,105,47122.59,Autopeças Industriais,132,44
AUT-0034,Pastilha de Freio Agrícola Chevrolet Código 623,2024-04-21,191,84445.59,Autopeças Industriais,132,44
AUT-0034,Pastilha de Freio Agrícola Chevrolet Código 623,2024-05-16,231,94136.61,Autopeças Industriais,132,44
AUT-0034,Pastilha de Freio Agrícola Chevrolet Código 623,2024-06-20,25,9423.14,Autopeças Industriais,132,44
AUT-0034,Pastilha de Freio Agrícola Chevrolet Código 623,2024-07-22,81,36701.96,Autopeças Industriais,132,44
AUT-0034,Pastilha de Freio Agrícola Chevrolet Código 623,2024-08-24,31,12301.56,Autopeças Industriais,132,44
AUT-0034,Pastilha de Freio Agrícola Chevrolet Código 623,2024-09-04,202,84189.80,Autopeças Industriais,132,44
AUT-0034,Pastilha de Freio Agrícola Chevrolet Código 623,2024-10-28,33,13127.21,Autopeças Industriais,132,44
AUT-0034,Pastilha de Freio Agrícola Chevrolet Código 623,2024-11-23,84,37272.51,Autopeças Industriais,132,44
AUT-0034,Pastilha de Freio Agrícola Chevrolet Código 623,2024-12-02,91,39403.33,Autopeças Industriais,132,44
